,permit_ID,full_description
959,18016-30000-38322,CONVERT PORTION OF (E) SINGLE FAMILY DWELLING TO (N) ACCESSORY DWELLING UNIT PER AB 494 & SB 229. REVISE 46 SQ FT PORTION OF ROOF PLAN
960,17014-20000-06650,"ADDITION OF  13'7"" X 33'8"" IRREGULAR SHAPED  AND CONVERT THE 18'3"" X 26'5"" (E) ATTACHED  GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 . NEW CEILING BEAM IN LIVING ROOM AREA AT ACCESSORY DWELLING UNIT PER ENGINEERING"
961,18016-30000-36961,INTERIOR REMODEL TO (E) DUPLEX CONVERTING CLOSETS INTO REST ROOMS
962,17030-30000-02373,"GRADING FOR SFD, ACCESSORY STRUCTURE, RETAINING WALL AND SITE."
963,19016-20000-11538,Repair water and dry rot damaged roof framing of (e) accessory living quarters and waterproof roof deck. Convert (e) full bthrm into 3/4 bthrm and remodel. Install washer/dryer. Remove and install partition walls to remodel closet.
964,19014-20000-00269,"5'-11"" x 7'-4"" addition and remodel to (e) sfd. Convert (e) bdrm into new family rm, relocate two bthrms and laundry. Remodel kitchen, living rm and master suite. Windows and doors per plan. Work per engr."
965,18010-10000-06354,ADDITION TO (E) 2-CAR GARAGE FOR NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
966,19030-20000-06076,RESHAPE POOL AND UNDERGROUND SURGE TANK EXCAVATION
967,19014-20000-04727,CONVERT (E) ATTACHED GARAGE INTO (N) RECREATION ROOM (WITHOUT ANY OPENINGS) ACCESSIBLE FROM LAUNDRY RM PER WFPP. ADDITION TO EXPAND EXISTING BATHRM. AND ADD IRR SHAPED 28' X 19' CARPORT PER STD PLAN # 20. SEE COMMENTS.
968,18016-20000-34792,"CONVERT 31' 2"" X 23' 9"" IRREGULAR-SHAPED PORTION OF SINGLE FAMILY DWELLING TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229. ALL WORK DONE PER WOOD FRAME PRESCRIPTIVE PROVISIONS."
969,19016-30001-06440,Supplemental to 19016-10000-06440  to add new ledger for ADU ceiling joists. Per engineered detail.
970,19010-20000-00230,"(N) DETACHED 40' X 26' 3"" 1-STORY ACCESSORY DWELLING UNIT PER AB494 AND SB229. ALL WORK DONE PER WOOD FRAME PRESCRIPTIVE PROVISIONS."
971,18016-10000-33520,Convert (E) 2 Story Storage building into 2 Story Accessory Dwelling Unit per AB494 and SB229
972,17016-20000-08384,"CONVERT 3'-6"" x 6'-0"" PORTION OF EXIST. GARAGE TO STORAGE ROOM AND INSTALL DRYWALL THROUGHOUT GARAGE & STORAGE. ""COMPLY WITH DEPARTMENT ORDER effective date 02/14/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
973,19016-40000-06391,Convert portion of (E) detached garage to laundry area. COMPLY WITH DEPARTMENT ORDER effective date 06/15/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE
974,19043-10000-01848,"NFPA 13D system for ADU. Shared existing 1"" water meter."
975,18016-20000-28214,"CONVERT 17' 10"" X 17' 10"" (E) DETACHED 2-CAR GARAGE TO NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK DONE PER WOOD FRAME PRESCRIPTIVE PROVISIONS."
976,19016-10000-18904,CONVERT CLOSET TO BATHROOM
977,18010-70000-00949,NEW 2 STORY ADU WITH ATTACHED GARAGE PER AB 494 AND SB 229
978,19016-10000-26855,STRUCTURAL REPAIR:  ADD UNDERPINNING PADS AT REAR CORNER OF 1-STORY SFD
979,17014-30000-01420,"GARAGE AND MUDROOM ADDITION. CONVERT (E) GARAGE, ENCLOSE PATIO TO ENLARGE ENTRY AND LIVING ROOM TO AN EXISTING 1 STORY SFD."
980,18014-20000-06624,"CONVERT (E) 20'-0"" X 18'-0"" DETACHED TWO CAR GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229."
981,17010-20000-03963,PROPOSED DETACHED ONE STORY ACCESSORY DWLG UNIT.
982,18014-20000-05023,"CONVERT THE EXISTING ATTACHED 20'-4""X17'-11"" GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB494 AND SB229 AND ADD  24'-2""X20'-4"" TO THE ENLARGE THE ADU AND CREATE A FORNT PORCH. WORK PER ENGINEERING."
983,18016-20000-40054,"CONVERT THE (E) 21'5"" X 19' ATTACHED REC. ROOM INTO A (N) ACCESSORY DWELLING UNIT AS PER AB 494 AND SB 229 FOR ACCESSORY DWELLING UNITS. ALL WORK PER WFPP"
984,18014-30000-06894,2ND STORY ADDITION TO (E) DET. GARAGE AND CONVERSION TO AN ACCESSORY DWELLING UNIT (ADU) PER AB 494 AND SB 229.
985,19016-30000-26491,CONVERSION OF (E) ATT. GARAGE TO AN ACCESSORY DWELLING UNIT (ADU) PER AB 494 AND SB 229. ALL WORK PER IB/P/BC 2017-004 WOOD FRAME PRESCRIPTIVE PROVISIONS.
986,17016-20000-36040,"CONVERT THE (E) 20'-3"" X 26'-0""ACCESSORY LIVING QUARTERS  INTO A (N) ACCESSORY DWELLING UNIT  AND ADD 10'-7""X 26'-0"" TO THE NEW ACCESSORY DWELLING UNIT. WORK PER WFPP."
987,18014-20000-02306,"7'-6"" X 17'-0"" PATIO ADDITION TO THE (E) SFD AND CONVERT IRR. 20' X 24'-6"" 2-CAR CARPORT INTO A GARAGE. EXTERIOR REMODEL TO THE FRONT FACADE. REFRAME FRONT HALF OF ROOF, NO CHANGE IN HEIGHT."
988,19043-20000-03162,"NEW 13D SYSTEM FOR AN ACCESSORY LIVING QUARTER. 1 1/2"" U.G. FROM 1 INCH METER TO POC. 16 X 16 SPACING. 26.1 GPM @ 22.7 PSI."
989,19043-20000-04197,"Plan check/permit to separate the attached ADU for its own permit from SFD. Provides code required separate system control via 1"" riser for ADU and reconnects ADU sprinklers to be isolated to that riser. Plan check only for relocation of 1 1/2"" main house riser under 18043 - 20000 - 04465. Both risers fed with 1 1/2"" underground."
990,18016-30000-38302,"CONVERT 32'-6""x 18'-2"" (E) GARAGE ATTACHED STORAGE TO ACCESSORY DWELLING UNIT PER AB494 AND SB229. PER LA STD WFPP."
991,18016-10000-30551,CONVERT 1ST FLR OF (E) 3-STORY SFD W/ ATT GAR TO (N) ACCESSORY DWELLING UNIT (ADU) PER AB 494 & SB 229 W/ (E) EXTERIOR ACCESS & ADD (N) 4' X 31' DECK @ REAR; PER ADM-2018-6837-ADU. REMOVE PORTION OF INT. STAIRS FROM 1ST TO 2ND FLR TO CREATE (N) 1/2 BATHRM. [COMMENTS]
992,18016-20000-25453,CONVERT (E) 2-STORY DUPLEX TO (N) SFD
993,19016-10000-06440,PROPOSED CONVERSION PORTION OF (E) SFD TO ACCESSORY DWELLING UNIT PER AB494 AND SB229; WORK TO INCLUDE REMOVING  PORTION OF FRONT PORCH AND RELOCATING (E) KITCHEN . ALL WORK PER WOOD FRAME PRESCRIPTIVE DESIGN.
994,19016-20000-41344,CONVERT (E) ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER SB 229 & AB 494
995,18016-30000-00894,CONVERSION OF (E) GARAGE AND REC ROOM TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
996,18014-70000-02402,ADDITION OF ADU TO EXISTING DETACHED GARAGE  PER AB 494 AND SB 229.
997,18010-10000-00527,"NEW ONE STORY ADU  (1044 SQ FT, 29 ft x 39ft) AT REAR OF LOT"
998,18016-20000-11342,"CONVERT (E) 18'-0"" X 21'-5"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
999,19016-10000-11761,"CONVERT (E) UTILITY ROOM TO (N) BEDROOM, WINDOW REPLACE WITH (N) VINYL WINDOW (SAME SIZE/STYLE), KITCHEN REMODEL, BATHROOM FIXTURES REPLACEMENT"
